"","ESTRATO","FACTOR_EXPANSION","FOLIO","REGION","TRAMO","TAMANO","Trigo_harinero_mca","Trigo_candeal_mca","Cebada_cervecera_mca","Cebada_forrajera_mca","Avena_mca","Maíz_consumo_mca","Maíz_semilla_mca","Arroz_mca","Triticale_mca","Otros_cereales_mca"
"5854","13-2-1",2.8,1307614,13,2,1,0,0,0,0,0,0,0,0,0,0
"5855","13-2-1",2.8,1308335,13,2,1,0,0,0,0,0,0,0,0,0,0
"5856","13-2-1",2.8,1311636,13,2,1,0,0,0,0,0,0,0,0,0,0
"5857","13-2-1",2.8,1311740,13,2,1,0,0,0,0,0,0,0,0,0,0
"5858","13-2-1",2.8,1311855,13,2,1,0,0,0,0,0,0,0,0,0,0
"5859","13-2-1",2.8,1311913,13,2,1,0,0,0,0,0,0,0,0,0,0
"5860","13-2-1",2.8,1311985,13,2,1,0,0,0,0,0,0,0,0,0,0
"5861","13-2-1",2.8,1312068,13,2,1,0,8,0,0,0,0,0,0,0,0
"5862","13-2-1",2.8,1312398,13,2,1,0,0,0,0,0,0,0,0,0,0
"5863","13-2-1",2.8,1313708,13,2,1,0,0,0,0,0,2,0,0,0,0
"5864","13-2-1",2.8,1313854,13,2,1,0.5,0,0,0,0,0,0,0,0,0
"5865","13-2-1",2.8,1313922,13,2,1,0,0,0,0,0,7,0,0,0,0
"5866","13-2-1",2.8,1315701,13,2,1,0,0,0,0,0,0.5,0,0,0,0
"5867","13-2-1",2.8,1315768,13,2,1,2,0,0,0,5,0,0,0,0,0
"5868","13-2-1",2.8,1320237,13,2,1,0,0,0,0,0,0,0,0,0,0
"5869","13-2-1",2.8,1320310,13,2,1,0,0,0,0,0,0,0,0,0,0
"5870","13-2-1",2.8,1320429,13,2,1,0,0,0,0,0,0,0,0,0,0
"5871","13-2-1",2.8,1320817,13,2,1,0,0,0,0,0,0,0,0,0,0
"5872","13-2-1",2.8,1321416,13,2,1,0,0,0,0,0,0,0,0,0,0
"5873","13-2-1",2.8,1321573,13,2,1,0,0,0,0,0,0,0,0,0,0
"5874","13-2-2",5.58620689655172,1305437,13,2,2,0,0,0,0,0,0,0,0,0,0
"5875","13-2-2",5.58620689655172,1305745,13,2,2,0,0,0,0,0,0,0,0,0,0
"5876","13-2-2",5.58620689655172,1306136,13,2,2,0,0,0,0,0,5,0,0,0,0
"5877","13-2-2",5.58620689655172,1306848,13,2,2,0,0,0,0,0,5,0,0,0,0
"5878","13-2-2",5.58620689655172,1306932,13,2,2,0,2.5,0,0,0,0,0,0,0,0
"5879","13-2-2",5.58620689655172,1307342,13,2,2,0,0,0,0,0,0,0,0,0,0
"5880","13-2-2",5.58620689655172,1308252,13,2,2,0,0,0,0,0,0,4,0,0,0
"5881","13-2-2",5.58620689655172,1308573,13,2,2,0,5,0,0,0,0,24,0,0,0
"5882","13-2-2",5.58620689655172,1308982,13,2,2,0,0,0,0,0,0,8,0,0,0
"5883","13-2-2",5.58620689655172,1311623,13,2,2,0,0,0,0,0,1,0,0,0,0
"5884","13-2-2",5.58620689655172,1311829,13,2,2,0,0,0,0,0,4,0,0,0,0
"5885","13-2-2",5.58620689655172,1312024,13,2,2,0,0,0,0,0,0,0,0,0,0
"5886","13-2-2",5.58620689655172,1312114,13,2,2,0,0,0,0,0,4,0,0,0,0
"5887","13-2-2",5.58620689655172,1312138,13,2,2,0,0,0,0,0,0,0,0,0,0
"5888","13-2-2",5.58620689655172,1312203,13,2,2,0,0,0,0,0,0,0,0,0,0
"5889","13-2-2",5.58620689655172,1312222,13,2,2,0,0,0,0,0,0,0,0,0,0
"5890","13-2-2",5.58620689655172,1312998,13,2,2,0,0,0,0,0,0,0,0,0,0
"5891","13-2-2",5.58620689655172,1313373,13,2,2,0,0,0,0,0,0,0,0,0,0
"5892","13-2-2",5.58620689655172,1313501,13,2,2,0,0,0,0,0,0,0,0,0,0
"5893","13-2-2",5.58620689655172,1313812,13,2,2,0,0,0,0,0,0,0,0,0,0
"5894","13-2-2",5.58620689655172,1314107,13,2,2,0,0,0,0,0,0,0,0,0,0
"5895","13-2-2",5.58620689655172,1314111,13,2,2,0,0,0,0,0,3,0,0,0,0
"5896","13-2-2",5.58620689655172,1314236,13,2,2,0,0,0,0,0,0,0,0,0,0
"5897","13-2-2",5.58620689655172,1314461,13,2,2,0,0,0,0,0,4,0,0,0,0
"5898","13-2-2",5.58620689655172,1314501,13,2,2,0,0,0,0,0,3,0,0,0,0
"5899","13-2-2",5.58620689655172,1314660,13,2,2,0,0,0,0,0,0,0,0,0,0
"5900","13-2-2",5.58620689655172,1314679,13,2,2,4.4,0,0,0,0,0,0,0,0,0
"5901","13-2-2",5.58620689655172,1320940,13,2,2,0,0,0,0,0,0,0,0,0,0
"5902","13-2-2",5.58620689655172,1321699,13,2,2,0,0,0,0,0,0,3,0,0,0
"5903","13-2-3",2.22784810126582,1301409,13,2,3,0,0,0,0,0,0,0,0,0,0
"5904","13-2-3",2.22784810126582,1301609,13,2,3,0,0,0,0,0,0,0,0,0,0
"5905","13-2-3",2.22784810126582,1305096,13,2,3,0,0,0,0,0,0,5.8,0,0,0
"5906","13-2-3",2.22784810126582,1305405,13,2,3,0,0,0,0,0,0,0,0,0,0
"5907","13-2-3",2.22784810126582,1305853,13,2,3,0,0,0,0,0,0,4,0,0,0
"5908","13-2-3",2.22784810126582,1305857,13,2,3,0,0,0,0,0,0,0,0,0,0
"5909","13-2-3",2.22784810126582,1305893,13,2,3,0,0,0,0,0,8.5,0,0,0,0
"5910","13-2-3",2.22784810126582,1306004,13,2,3,0,1.5,0,0,0,0,0,0,0,0
"5911","13-2-3",2.22784810126582,1306017,13,2,3,0,5,0,0,0,1,0,0,0,0
"5912","13-2-3",2.22784810126582,1306028,13,2,3,0,2,0,0,0,8,0,0,0,0
"5913","13-2-3",2.22784810126582,1306043,13,2,3,0,7.5,0,0,0,0,0,0,0,0
"5914","13-2-3",2.22784810126582,1306049,13,2,3,0,7,0,0,0,0,0,0,0,0
"5915","13-2-3",2.22784810126582,1306265,13,2,3,0,6,0,0,0,2,0,0,0,0
"5916","13-2-3",2.22784810126582,1306276,13,2,3,0,0,0,0,0,0,0,0,0,0
"5917","13-2-3",2.22784810126582,1306452,13,2,3,0,0,0,0,0,8.2,0,0,0,0
"5918","13-2-3",2.22784810126582,1306468,13,2,3,0,0,0,0,0,4,0,0,0,0
"5919","13-2-3",2.22784810126582,1306640,13,2,3,0,0,0,0,0,0,0,0,0,0
"5920","13-2-3",2.22784810126582,1306740,13,2,3,0,0,0,0,0,15,0,0,0,0
"5921","13-2-3",2.22784810126582,1306912,13,2,3,0,20,0,0,0,15,0,0,0,0
"5922","13-2-3",2.22784810126582,1306931,13,2,3,0,0,0,0,0,3,0,0,0,0
"5923","13-2-3",2.22784810126582,1307297,13,2,3,0,0,0,0,0,0,0,0,0,0
"5924","13-2-3",2.22784810126582,1307359,13,2,3,0,0,0,0,0,0,0,0,0,0
"5925","13-2-3",2.22784810126582,1308246,13,2,3,0,0,0,0,0,7,0,0,0,0
"5926","13-2-3",2.22784810126582,1308363,13,2,3,0,0,0,0,0,0,0,0,0,0
"5927","13-2-3",2.22784810126582,1308556,13,2,3,0,0,0,0,0,0,0,0,0,0
"5928","13-2-3",2.22784810126582,1308685,13,2,3,0,0,0,0,0,0,0,0,0,0
"5929","13-2-3",2.22784810126582,1311993,13,2,3,0,0,0,0,0,0,0,0,0,0
"5930","13-2-3",2.22784810126582,1312050,13,2,3,0,0,0,0,0,8.2,0,0,0,0
"5931","13-2-3",2.22784810126582,1312061,13,2,3,0,0,0,0,0,4.5,0,0,0,0
"5932","13-2-3",2.22784810126582,1312093,13,2,3,0,0,0,0,0,7,0,0,0,0
"5933","13-2-3",2.22784810126582,1312116,13,2,3,0,0,0,0,0,0,0,0,0,0
"5934","13-2-3",2.22784810126582,1312121,13,2,3,0,0,0,0,0,8,0,0,0,0
"5935","13-2-3",2.22784810126582,1312126,13,2,3,0,0,0,0,0,0,0,0,0,0
"5936","13-2-3",2.22784810126582,1312164,13,2,3,0,0,0,0,0,7,0,0,0,0
"5937","13-2-3",2.22784810126582,1312197,13,2,3,0,0,0,0,0,0,4,0,0,0
"5938","13-2-3",2.22784810126582,1312218,13,2,3,0,0,0,0,0,0,0,0,0,0
"5939","13-2-3",2.22784810126582,1312304,13,2,3,9,0,0,0,0,5,0,0,0,0
"5940","13-2-3",2.22784810126582,1312438,13,2,3,0,0,0,0,0,1,0,0,0,0
"5941","13-2-3",2.22784810126582,1312631,13,2,3,0,0,0,0,0,2,0,0,0,0
"5942","13-2-3",2.22784810126582,1312719,13,2,3,0,0,0,0,0,0,0,0,0,0
"5943","13-2-3",2.22784810126582,1313119,13,2,3,17,0,0,0,0,8.5,0,0,0,0
"5944","13-2-3",2.22784810126582,1313374,13,2,3,2,0,0,0,0,0,0,0,0,0
"5945","13-2-3",2.22784810126582,1313379,13,2,3,2.5,0,0,0,0,3.5,0,0,0,0
"5946","13-2-3",2.22784810126582,1313428,13,2,3,0,0,0,0,0,0,0,0,0,0
"5947","13-2-3",2.22784810126582,1313458,13,2,3,0,0,0,0,0,0,0,0,0,0
"5948","13-2-3",2.22784810126582,1313569,13,2,3,0,0,0,0,0,7,0,0,0,0
"5949","13-2-3",2.22784810126582,1313681,13,2,3,0,0,0,0,0,11,0,0,0,0
"5950","13-2-3",2.22784810126582,1314012,13,2,3,0,0,0,0,0,0,0,0,0,0
"5951","13-2-3",2.22784810126582,1314363,13,2,3,0,0,0,0,0,5,0,0,0,0
"5952","13-2-3",2.22784810126582,1314384,13,2,3,0,0,0,0,0,0,0,0,0,0
"5953","13-2-3",2.22784810126582,1314465,13,2,3,0,0,0,0,0,0,0,0,0,0
"5954","13-2-3",2.22784810126582,1314561,13,2,3,6,0,0,0,0,0,0,0,0,0
"5955","13-2-3",2.22784810126582,1314585,13,2,3,0,0,0,0,0,0,0,0,0,0
"5956","13-2-3",2.22784810126582,1314595,13,2,3,6,0,0,0,5,0,0,0,0,0
"5957","13-2-3",2.22784810126582,1314599,13,2,3,4,0,0,0,0,0,0,0,0,0
"5958","13-2-3",2.22784810126582,1314700,13,2,3,0,0,0,0,0,3.5,0,0,0,0
"5959","13-2-3",2.22784810126582,1315174,13,2,3,0,0,0,0,0,0,0,0,0,0
"5960","13-2-3",2.22784810126582,1315185,13,2,3,0,0,0,0,0,0,0,0,0,0
"5961","13-2-3",2.22784810126582,1315232,13,2,3,0,0,0,0,0,0,15,0,0,0
"5962","13-2-3",2.22784810126582,1315315,13,2,3,0,0,0,0,0,0,0,0,0,0
"5963","13-2-3",2.22784810126582,1315410,13,2,3,0,0,0,0,0,7,0,0,0,0
"5964","13-2-3",2.22784810126582,1315418,13,2,3,0,0,0,0,0,0,0,0,0,0
"5965","13-2-3",2.22784810126582,1315543,13,2,3,0,0,0,0,0,0.3,0,0,0,0
"5966","13-2-3",2.22784810126582,1316712,13,2,3,0,0,0,0,0,8.2,0,0,0,0
"5967","13-2-3",2.22784810126582,1317617,13,2,3,0,0,0,0,0,0,0,0,0,0
"5968","13-2-3",2.22784810126582,1317658,13,2,3,0,0,0,0,0,0,0,0,0,0
"5969","13-2-3",2.22784810126582,1317672,13,2,3,0,0,0,0,0,6.5,0,0,0,0
"5970","13-2-3",2.22784810126582,1317772,13,2,3,0,8.5,0,0,0,0,0,0,0,0
"5971","13-2-3",2.22784810126582,1317817,13,2,3,0,0,0,0,0,0,0,0,0,0
"5972","13-2-3",2.22784810126582,1320238,13,2,3,0,0,0,0,0,0,0,0,0,0
"5973","13-2-3",2.22784810126582,1320281,13,2,3,0,0,0,0,0,0,0,0,0,0
"5974","13-2-3",2.22784810126582,1320419,13,2,3,0,0,0,0,0,0,0,0,0,0
"5975","13-2-3",2.22784810126582,1320468,13,2,3,0,0,0,0,0,0,0,0,0,0
"5976","13-2-3",2.22784810126582,1320788,13,2,3,0,0,0,0,0,0,0,0,0,0
"5977","13-2-3",2.22784810126582,1320855,13,2,3,0,0,0,0,0,0,0,0,0,0
"5978","13-2-3",2.22784810126582,1321205,13,2,3,0,0,0,0,0,0,0,0,0,0
"5979","13-2-3",2.22784810126582,1321579,13,2,3,0,0,0,0,0,0,3.5,0,0,0
"5980","13-2-3",2.22784810126582,1321932,13,2,3,0,30,0,0,0,0,0,0,0,0
"5981","13-2-3",2.22784810126582,1321986,13,2,3,0,0,0,0,0,40,0,0,0,0
"5982","13-2-4",1.6031746031746,1301575,13,2,4,0,0,0,0,0,0,0,0,0,0
"5983","13-2-4",1.6031746031746,1303100,13,2,4,0,0,0,0,6,0,0,0,0,0
"5984","13-2-4",1.6031746031746,1305093,13,2,4,0,0,0,0,0,0,13,0,0,0
"5985","13-2-4",1.6031746031746,1305456,13,2,4,0,0,0,0,0,0,1,0,0,0
"5986","13-2-4",1.6031746031746,1305551,13,2,4,0,0,0,0,0,0,13,0,0,0
"5987","13-2-4",1.6031746031746,1305632,13,2,4,0,0,0,0,0,15,0,0,0,0
"5988","13-2-4",1.6031746031746,1305861,13,2,4,0,13,0,0,0,0,0,0,0,0
"5989","13-2-4",1.6031746031746,1305954,13,2,4,0,11,0,0,0,0,2.5,0,0,0
"5990","13-2-4",1.6031746031746,1306106,13,2,4,0,0,0,0,0,20,0,0,0,0
"5991","13-2-4",1.6031746031746,1306214,13,2,4,0,6,0,0,0,5.5,0,0,0,0
"5992","13-2-4",1.6031746031746,1306493,13,2,4,0,0,0,0,0,0,0,0,0,0
"5993","13-2-4",1.6031746031746,1306536,13,2,4,0,0,0,0,0,0,16,0,0,0
"5994","13-2-4",1.6031746031746,1306664,13,2,4,0,5,0,0,0,0,0,0,0,0
"5995","13-2-4",1.6031746031746,1306732,13,2,4,0,0,0,0,0,0,0,0,0,0
"5996","13-2-4",1.6031746031746,1307124,13,2,4,0,8,0,0,0,0,0,0,0,0
"5997","13-2-4",1.6031746031746,1307137,13,2,4,0,5,0,0,0,0,0,0,0,0
"5998","13-2-4",1.6031746031746,1308542,13,2,4,0,0,0,0,0,0,0,0,0,0
"5999","13-2-4",1.6031746031746,1308585,13,2,4,0,16,0,0,0,5,0,0,0,0
"6000","13-2-4",1.6031746031746,1308616,13,2,4,0,0,0,0,0,0,0,0,0,0
"6001","13-2-4",1.6031746031746,1308617,13,2,4,0,0,0,0,0,20,0,0,0,0
"6002","13-2-4",1.6031746031746,1309006,13,2,4,0,0,0,0,0,0,0,0,0,0
"6003","13-2-4",1.6031746031746,1311783,13,2,4,6,0,0,0,0,0,0,0,0,0
"6004","13-2-4",1.6031746031746,1311796,13,2,4,25,0,0,0,0,0,0,0,0,0
"6005","13-2-4",1.6031746031746,1311827,13,2,4,0,0,0,0,0,15,0,0,0,0
"6006","13-2-4",1.6031746031746,1311979,13,2,4,4.5,0,0,0,0,6.5,0,0,0,0
"6007","13-2-4",1.6031746031746,1312030,13,2,4,0,0,0,0,0,1,0,0,0,0
"6008","13-2-4",1.6031746031746,1312130,13,2,4,0,0,0,0,0,0,0,0,0,0
"6009","13-2-4",1.6031746031746,1312136,13,2,4,0,0,0,0,0,11,0,0,0,0
"6010","13-2-4",1.6031746031746,1312163,13,2,4,0,5,0,0,0,10,0,0,0,0
"6011","13-2-4",1.6031746031746,1312168,13,2,4,0,20,0,0,0,0,0,0,0,0
"6012","13-2-4",1.6031746031746,1312196,13,2,4,0,0,0,0,0,0,0,0,0,0
"6013","13-2-4",1.6031746031746,1312213,13,2,4,0,0,0,0,0,0,0,0,0,0
"6014","13-2-4",1.6031746031746,1312436,13,2,4,0,0,0,0,0,0,10,0,0,0
"6015","13-2-4",1.6031746031746,1312684,13,2,4,0,0,0,0,0,16,0,0,0,0
"6016","13-2-4",1.6031746031746,1312836,13,2,4,0,0,0,0,0,0,0,0,0,0
"6017","13-2-4",1.6031746031746,1312997,13,2,4,0,0,0,0,0,0,0,0,0,0
"6018","13-2-4",1.6031746031746,1313125,13,2,4,10,0,0,0,0,2.5,0,0,0,0
"6019","13-2-4",1.6031746031746,1313421,13,2,4,0,0,0,0,0,0,6,0,0,0
"6020","13-2-4",1.6031746031746,1313558,13,2,4,0,0,0,0,0,0,0,0,0,0
"6021","13-2-4",1.6031746031746,1313579,13,2,4,0,0,0,0,0,20,0,0,0,0
"6022","13-2-4",1.6031746031746,1313608,13,2,4,0,0,0,0,0,0,0,0,0,0
"6023","13-2-4",1.6031746031746,1313738,13,2,4,0,0,0,0,0,0,0,0,0,0
"6024","13-2-4",1.6031746031746,1314141,13,2,4,0,0,0,0,0,0,0,0,0,0
"6025","13-2-4",1.6031746031746,1314165,13,2,4,0,0,0,0,0,9,0,0,0,0
"6026","13-2-4",1.6031746031746,1314170,13,2,4,0,0,0,0,0,0,0,0,0,0
"6027","13-2-4",1.6031746031746,1314262,13,2,4,0,0,0,0,0,0,0,0,0,0
"6028","13-2-4",1.6031746031746,1314353,13,2,4,0,0,0,0,0,19,0,0,0,0
"6029","13-2-4",1.6031746031746,1314443,13,2,4,0,0,0,0,0,0,0,0,0,0
"6030","13-2-4",1.6031746031746,1314447,13,2,4,0,0,0,0,0,0,0,0,0,0
"6031","13-2-4",1.6031746031746,1314458,13,2,4,0,0,0,0,0,0,0,0,0,0
"6032","13-2-4",1.6031746031746,1314468,13,2,4,0,0,0,0,0,0,0,0,0,0
"6033","13-2-4",1.6031746031746,1314656,13,2,4,0,0,0,0,0,4,0,0,0,0
"6034","13-2-4",1.6031746031746,1314657,13,2,4,16,0,0,0,0,0,0,0,0,0
"6035","13-2-4",1.6031746031746,1314683,13,2,4,5,0,0,0,0,3.5,0,0,0,0
"6036","13-2-4",1.6031746031746,1314684,13,2,4,9,0,0,0,0,0,0,0,0,0
"6037","13-2-4",1.6031746031746,1317665,13,2,4,0,0,0,0,0,0,0,0,0,0
"6038","13-2-4",1.6031746031746,1317671,13,2,4,0,0,0,0,0,0,0,0,0,0
"6039","13-2-4",1.6031746031746,1317706,13,2,4,0,0,0,0,0,0,0,0,0,0
"6040","13-2-4",1.6031746031746,1320459,13,2,4,0,0,0,0,0,0,0,0,0,0
"6041","13-2-4",1.6031746031746,1321231,13,2,4,0,0,0,0,0,0,2,0,0,0
"6042","13-2-4",1.6031746031746,1321563,13,2,4,0,0,0,0,0,0,0,0,0,0
"6043","13-2-4",1.6031746031746,1321753,13,2,4,0,0,0,0,0,0,0,0,0,0
"6044","13-2-4",1.6031746031746,1321779,13,2,4,0,0,0,0,0,0,3.7,0,0,0
"6045","13-2-5",1.08064516129032,1301401,13,2,5,0,15,0,0,0,0,6,0,0,0
"6046","13-2-5",1.08064516129032,1301719,13,2,5,0,0,0,0,0,24,0,0,0,0
"6047","13-2-5",1.08064516129032,1301774,13,2,5,0,0,0,0,0,0,0,0,0,0
"6048","13-2-5",1.08064516129032,1301905,13,2,5,0,0,0,0,0,0,0,0,0,0
"6049","13-2-5",1.08064516129032,1305689,13,2,5,0,0,0,0,0,0,11,0,0,0
"6050","13-2-5",1.08064516129032,1305867,13,2,5,0,0,0,0,0,20,0,0,0,0
"6051","13-2-5",1.08064516129032,1306047,13,2,5,0,0,0,0,0,20.5,0,0,0,0
"6052","13-2-5",1.08064516129032,1306074,13,2,5,0,5,0,0,0,10,0,0,0,0
"6053","13-2-5",1.08064516129032,1306514,13,2,5,0,0,0,0,0,0,45.2,0,0,1
"6054","13-2-5",1.08064516129032,1306713,13,2,5,0,0,0,0,0,21,0,0,0,0
"6055","13-2-5",1.08064516129032,1306845,13,2,5,0,0,0,0,0,20,0,0,0,0
"6056","13-2-5",1.08064516129032,1306925,13,2,5,0,0,0,0,0,15,0,0,0,0
"6057","13-2-5",1.08064516129032,1306940,13,2,5,0,0,0,0,0,11,0,0,0,0
"6058","13-2-5",1.08064516129032,1306947,13,2,5,0,10,0,0,0,0,0,0,0,0
"6059","13-2-5",1.08064516129032,1307428,13,2,5,0,30.5,0,0,0,0,0,0,0,0
"6060","13-2-5",1.08064516129032,1307674,13,2,5,0,0,0,0,0,0,2,0,0,0
"6061","13-2-5",1.08064516129032,1311670,13,2,5,0,0,0,0,0,0,0,0,0,0
"6062","13-2-5",1.08064516129032,1311866,13,2,5,0,0,0,0,0,0,0,0,0,0
"6063","13-2-5",1.08064516129032,1312154,13,2,5,0,0,0,0,0,0,0,0,0,0
"6064","13-2-5",1.08064516129032,1312162,13,2,5,0,0,0,0,0,0,0,0,0,0
"6065","13-2-5",1.08064516129032,1312177,13,2,5,0,0,0,0,0,0,10,0,0,0
"6066","13-2-5",1.08064516129032,1312247,13,2,5,0,74,0,0,0,0,15.5,0,0,0
"6067","13-2-5",1.08064516129032,1312297,13,2,5,0,0,0,0,0,19,0,0,0,0
"6068","13-2-5",1.08064516129032,1312492,13,2,5,0,18.5,0,0,0,20,0,0,0,0
"6069","13-2-5",1.08064516129032,1312648,13,2,5,16.5,0,0,0,0,0,0,0,0,0
"6070","13-2-5",1.08064516129032,1312676,13,2,5,0,0,0,0,0,0,0,0,0,0
"6071","13-2-5",1.08064516129032,1312682,13,2,5,0,0,0,0,0,45,0,0,0,0
"6072","13-2-5",1.08064516129032,1312685,13,2,5,0,0,0,0,0,0,0,0,0,0
"6073","13-2-5",1.08064516129032,1312687,13,2,5,0,0,0,0,0,0,0,0,0,0
"6074","13-2-5",1.08064516129032,1312691,13,2,5,0,0,0,0,0,28,0,0,0,0
"6075","13-2-5",1.08064516129032,1312721,13,2,5,0,0,0,0,0,46,0,0,0,0
"6076","13-2-5",1.08064516129032,1312835,13,2,5,0,0,0,0,0,66.5,0,0,0,0
"6077","13-2-5",1.08064516129032,1312982,13,2,5,0,0,0,0,0,18,0,0,0,0
"6078","13-2-5",1.08064516129032,1313120,13,2,5,8.5,0,0,0,0,0,0,0,0,0
"6079","13-2-5",1.08064516129032,1313137,13,2,5,0,0,0,0,0,12.5,0,0,0,0
"6080","13-2-5",1.08064516129032,1313420,13,2,5,0,0,0,0,0,63,0,0,0,0
"6081","13-2-5",1.08064516129032,1313618,13,2,5,0,0,0,0,0,20,0,0,0,0
"6082","13-2-5",1.08064516129032,1314145,13,2,5,0,0,0,0,0,37,0,0,0,0
"6083","13-2-5",1.08064516129032,1314345,13,2,5,0,60.6,0,0,0,0,0,0,0,0
"6084","13-2-5",1.08064516129032,1314439,13,2,5,0,0,0,0,0,0,0,0,0,0
"6085","13-2-5",1.08064516129032,1314564,13,2,5,14,0,0,0,0,0,0,0,0,0
"6086","13-2-5",1.08064516129032,1314565,13,2,5,0,0,0,0,0,0,0,0,0,0
"6087","13-2-5",1.08064516129032,1314671,13,2,5,3,0,0,0,0,11,0,0,0,0
"6088","13-2-5",1.08064516129032,1315387,13,2,5,0,0,0,0,0,0,0,0,0,0
"6089","13-2-5",1.08064516129032,1315469,13,2,5,0,0,0,0,0,3.5,0,0,0,0
"6090","13-2-5",1.08064516129032,1316519,13,2,5,0,0,0,0,0,27,0,0,0,0
"6091","13-2-5",1.08064516129032,1317666,13,2,5,0,0,0,0,0,6,0,0,0,0
"6092","13-2-5",1.08064516129032,1320233,13,2,5,0,0,0,0,0,0,0,0,0,0
"6093","13-2-5",1.08064516129032,1320280,13,2,5,0,0,0,0,0,45,0,0,0,0
"6094","13-2-5",1.08064516129032,1320330,13,2,5,0,0,0,0,0,0,6,0,0,0
"6095","13-2-5",1.08064516129032,1320603,13,2,5,0,0,0,0,0,0,9,0,0,0
"6096","13-2-5",1.08064516129032,1320767,13,2,5,0,0,0,0,0,10,0,0,0,0
"6097","13-2-5",1.08064516129032,1320832,13,2,5,0,0,0,0,0,0,0,0,0,0
"6098","13-2-5",1.08064516129032,1321008,13,2,5,0,0,0,0,0,0,0,0,0,0
"6099","13-2-5",1.08064516129032,1321237,13,2,5,0,0,0,0,0,0,0,0,0,0
"6100","13-2-5",1.08064516129032,1321333,13,2,5,0,20,0,0,0,0,0,0,0,0
"6101","13-2-5",1.08064516129032,1321339,13,2,5,0,0,0,0,0,0,30.5,0,0,0
"6102","13-2-5",1.08064516129032,1321359,13,2,5,0,43,0,0,0,0,0,0,0,0
"6103","13-2-5",1.08064516129032,1321420,13,2,5,0,20,0,0,0,0,6,0,0,0
"6104","13-2-5",1.08064516129032,1321596,13,2,5,0,0,0,0,0,0,0,0,0,0
"6105","13-2-5",1.08064516129032,1321629,13,2,5,0,18,0,0,0,0,0,0,0,0
"6106","13-2-5",1.08064516129032,1321839,13,2,5,0,17.5,0,0,0,0,0,0,0,0
"6107","14-1-9",1,1003017,14,1,9,40,0,102,0,0,0,0,0,0,0
"6108","14-1-9",1,1006712,14,1,9,200,0,282,0,283,0,0,0,23,0
"6109","14-1-9",1,1007120,14,1,9,373.4,0,0,0,157,0,0,0,0,0
"6110","14-1-9",1,1007136,14,1,9,214.4,0,0,0,238.7,0,0,0,0,0
"6111","14-1-9",1,1009336,14,1,9,321,0,0,0,165,0,0,0,0,0
"6112","14-1-9",1,1010853,14,1,9,182,0,140,0,30,0,0,0,170,0
"6113","14-1-9",1,1015994,14,1,9,348,0,0,0,68,0,0,0,105,0
"6114","14-2-1",4.94736842105263,1002082,14,2,1,0.5,0,0,0,0.5,0,0,0,0,0
"6115","14-2-1",4.94736842105263,1002219,14,2,1,0,0,0,0,0,0,0,0,0,0
"6116","14-2-1",4.94736842105263,1002329,14,2,1,0.8,0,0,0,0.5,0,0,0,0,0
"6117","14-2-1",4.94736842105263,1002341,14,2,1,0,0,0,0,0,0,0,0,0,0
"6118","14-2-1",4.94736842105263,1002362,14,2,1,0,0,0,0,0,0,0,0,0,0
"6119","14-2-1",4.94736842105263,1002368,14,2,1,0,0,0,0,0,0,0,0,0,0
"6120","14-2-1",4.94736842105263,1002551,14,2,1,0.5,0,0,0,0.5,0,0,0,0,0
"6121","14-2-1",4.94736842105263,1002856,14,2,1,0,0,0,0,0,0,0,0,0,0
"6122","14-2-1",4.94736842105263,1003296,14,2,1,0,0,0,0,0,0,0,0,0,0
"6123","14-2-1",4.94736842105263,1003706,14,2,1,0,0,0,0,0,0,0,0,0,0
"6124","14-2-1",4.94736842105263,1005532,14,2,1,0,0,0,0,0,0,0,0,0,0
"6125","14-2-1",4.94736842105263,1005614,14,2,1,0,0,0,0,0,0,0,0,0,0
"6126","14-2-1",4.94736842105263,1005621,14,2,1,0,0,0,0,0,0,0,0,0,0
"6127","14-2-1",4.94736842105263,1005713,14,2,1,0,0,0,0,1,0,0,0,0,0
"6128","14-2-1",4.94736842105263,1005714,14,2,1,0,0,0,0,0,0,0,0,0,0
"6129","14-2-1",4.94736842105263,1005847,14,2,1,0,0,0,0,0,0,0,0,0,0
"6130","14-2-1",4.94736842105263,1005881,14,2,1,0,0,0,0,0,0,0,0,0,0
"6131","14-2-1",4.94736842105263,1005955,14,2,1,0,0,0,0,0,0,0,0,0,0
"6132","14-2-1",4.94736842105263,1005987,14,2,1,0,0,0,0,0,0,0,0,0,0
"6133","14-2-1",4.94736842105263,1006060,14,2,1,0,0,0,0,0.5,0,0,0,0,0
"6134","14-2-1",4.94736842105263,1006119,14,2,1,0,0,0,0,0,0,0,0,0,0
"6135","14-2-1",4.94736842105263,1006269,14,2,1,0,0,0,0,0,0,0,0,0,0
"6136","14-2-1",4.94736842105263,1006448,14,2,1,0,0,0,0,0,0,0,0,0,0
"6137","14-2-1",4.94736842105263,1008114,14,2,1,0,0,0,0,1,0,0,0,0,0
"6138","14-2-1",4.94736842105263,1008189,14,2,1,0,0,0,0,2.8,0,0,0,0,0
"6139","14-2-1",4.94736842105263,1008809,14,2,1,0,0,0,0,0,0,0,0,0,0
"6140","14-2-1",4.94736842105263,1008973,14,2,1,1,0,0,0,0,0,0,0,0,0
"6141","14-2-1",4.94736842105263,1009106,14,2,1,0.8,0,0,0,0,0,0,0,0,0
